timestamp,timestamp_RFC3339,campaign_id,campaign_name,channel,newsletter_id,newsletter_name,transactional_message_id,transactional_message_name,sent,delivered,opened,human_opened,clicked,human_clicked,converted,bounced,spammed,unsubscribed,suppressed,failed,journeys_started,journeys_in_progress,journeys_exited_early,journeys_converted,topic_unsubscribed
1781582400,2026-06-16T04:00:00Z,22,CR20_Gmail_Clicker_Automation_20-02-2026,live_activity,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,22,CR20_Gmail_Clicker_Automation_20-02-2026,all,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,email,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,webhook,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,twilio,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,urban_airship,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,slack,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,push,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,in_app,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,line,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,inbox,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,whatsapp,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
1781582400,2026-06-16T04:00:00Z,23,CR20_Yahoo_Opener_Automation_20-02-2026,live_activity,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
